wavelength_nm,c5,c4,c3,c2,c1,c0
7.551261342002600259e+02,4.499889912002539066e-11,-2.295986479617510531e-08,2.198287648112077564e-06,4.136907858810496131e-04,-1.270349831809726784e-02,1.775009942661050610e+00
7.553183369341600155e+02,-2.231107913649716124e-11,1.560481041470798818e-08,-5.658340453772166873e-06,1.095684495299090568e-03,-3.579847286000706341e-02,1.937439251105034010e+00
7.555105229927399932e+02,1.141023715496730241e-11,-2.465162160678941059e-09,-2.223642160417358781e-06,8.212212702814962028e-04,-2.796193964925751396e-02,1.933281550821420947e+00
7.557026923760000727e+02,-1.201270216425489066e-11,7.876926844294674589e-09,-3.631336353591479205e-06,8.791636915033790517e-04,-2.818180717724336551e-02,1.970517742603645761e+00
7.558948450839400266e+02,2.120522441638400487e-11,-9.957332036675553232e-09,-2.121933192074491341e-07,6.006198107983165514e-04,-1.965963485113592785e-02,1.903216541188153865e+00
7.560869811165599685e+02,-2.796296627902503523e-11,1.868310598867467648e-08,-6.263683971103189194e-06,1.152965446256701883e-03,-3.952863806070805452e-02,2.077407548313672248e+00
7.562791004738600122e+02,-2.444616875086618443e-11,1.732574029162476060e-08,-6.188568492814360322e-06,1.167430825147282216e-03,-4.048420337212676329e-02,2.072197023516292536e+00
7.564712031558400440e+02,-2.153060243528756465e-11,1.531272654399403105e-08,-5.690885399303663944e-06,1.114136478261032502e-03,-3.764807321505625470e-02,1.965181419091540427e+00
7.566632891624999502e+02,-2.681213886937472295e-11,1.871665011142063861e-08,-6.432185720531635028e-06,1.176730702058980142e-03,-3.925432044299847351e-02,1.963254503742393187e+00
7.568553584938400718e+02,3.712159394442920455e-11,-1.921212644023068762e-08,1.622719623820972149e-06,4.455900220296637863e-04,-1.302597621910699978e-02,1.726300991875287627e+00
7.570474111498600678e+02,-1.032289165401756453e-11,6.576747790727323306e-09,-3.188903533947585584e-06,8.088386447725516310e-04,-2.358851915360831927e-02,1.845323982844872868e+00
7.572394471305599382e+02,2.076882878839078888e-12,-2.202172500030845593e-09,-1.072597549378179259e-06,6.102326944734812663e-04,-1.825374114459187361e-02,1.867067171176542972e+00
7.574314664359400240e+02,-6.815491156766869272e-12,3.358497540494042032e-09,-2.220125456345354546e-06,6.979497144749862358e-04,-2.016296082094502437e-02,1.887955594452990882e+00
7.576234690660000979e+02,2.607936154757346824e-12,-2.194514489111506742e-09,-1.156678552135136053e-06,6.304320318373446072e-04,-2.012147159888594272e-02,1.924456885112037163e+00
7.578154550207400462e+02,-6.192537347113343500e-12,3.935013688324666167e-09,-2.623098067373960605e-06,7.651600516293615654e-04,-2.408031359781944922e-02,1.988638631990116812e+00
7.580074243001599825e+02,3.650814934037740119e-12,-1.576859086782646009e-09,-1.624001621931878849e-06,7.068448836744200799e-04,-2.384328213436681318e-02,1.950606758929770201e+00
7.581993769042600206e+02,1.496665769728761403e-11,-8.021081520260631711e-09,-3.863556263086860586e-07,6.159222920722859287e-04,-2.121570562066649179e-02,1.888113133568951163e+00
7.583913128330400468e+02,1.447069228926720243e-11,-8.069633046134527218e-09,-2.838465088605179525e-07,5.946804013031322094e-04,-1.970545830039677204e-02,1.842232532991135319e+00
7.585832320864999474e+02,1.056764845792840503e-11,-5.177006618220750975e-09,-9.931419695400236918e-07,6.622768276939593234e-04,-2.178644990840312295e-02,1.814580207611091733e+00
7.587751346646400634e+02,1.203192099436981461e-11,-6.399855447918080347e-09,-5.963599265860678375e-07,6.027837589178132146e-04,-1.785741855332043798e-02,1.743203213004774543e+00
7.589670205674600538e+02,1.271492384391419586e-11,-6.702364883948672621e-09,-5.885056058420483293e-07,6.134975484160567734e-04,-1.988251531484993076e-02,1.845912531465106809e+00
7.591588897949599186e+02,1.786525510336439210e-11,-9.226680644162424734e-09,-2.532737681448304058e-07,6.135195599722600545e-04,-2.133958344927014764e-02,1.842311557089606922e+00
7.593507423471399989e+02,1.261095576042792649e-11,-6.202467920807742514e-09,-8.526157664396185843e-07,6.613320007726438202e-04,-2.261358110131471422e-02,1.821552558004168043e+00
7.595425782239999535e+02,1.819644241218414478e-11,-1.014398655760366213e-08,1.245383675044450531e-07,5.609628875187702007e-04,-1.965312596038444951e-02,1.918757690783631009e+00
7.597343974255398962e+02,5.354526212365071454e-12,-2.154922252392824373e-09,-1.546835295024466525e-06,6.973289278096254495e-04,-2.388325582565702446e-02,1.979907426939654824e+00
7.599261999517600543e+02,1.500188265634644571e-11,-8.425505611989726592e-09,-5.155780785605283454e-08,5.353469104079682179e-04,-1.572583371561869087e-02,1.869252072663389663e+00
7.601179858026600868e+02,9.151389129795127383e-12,-4.911611273290374996e-09,-7.938281451132730306e-07,6.035653252119670825e-04,-1.890201118472359040e-02,1.915144043362785542e+00
7.603097549782398801e+02,2.648333868953440767e-11,-1.579423039064906695e-08,1.606312426824420292e-06,3.850484254394331710e-04,-1.129878751879358732e-02,1.838019786563790392e+00
7.605015074785000024e+02,2.324010694862790514e-11,-1.418191473731010079e-08,1.411462951105315761e-06,3.772639317887082808e-04,-9.858839673627139630e-03,1.843655396719529715e+00
7.606932433034401129e+02,1.691925998885212964e-11,-1.012607410057997730e-08,4.671595012164330633e-07,4.716947906111483135e-04,-1.329081391773101299e-02,1.843326182224510168e+00
7.608849624530599840e+02,2.013372062167222727e-11,-1.191150422343344459e-08,7.831429747257315809e-07,4.565935691272452065e-04,-1.402712913048440382e-02,1.896765334370911882e+00
7.610766649273599569e+02,1.731359802115954716e-11,-9.807920464790243626e-09,2.208559461219865270e-07,5.227873875051575539e-04,-1.731701616735348975e-02,1.917936031704470912e+00
7.612683507263400315e+02,3.557948912451760163e-11,-2.115240738058478120e-08,2.651351302039682534e-06,3.127008581804445247e-04,-1.039229299257200291e-02,1.824403202369593746e+00
7.614600198499999806e+02,1.924312861031565897e-11,-1.157452529003157395e-08,7.785129953100263005e-07,4.500681868839321860e-04,-1.332708149261350311e-02,1.807240519024656766e+00
7.616516722983400314e+02,2.580890933074543715e-11,-1.512071827554140558e-08,1.359510519764638035e-06,4.232252059326573209e-04,-1.346425008604923250e-02,1.831840136986627288e+00
7.618433080713600702e+02,2.565091644029308144e-11,-1.437486072047196075e-08,1.053597818831367586e-06,4.625840779659316044e-04,-1.501353046364970953e-02,1.817560093919348141e+00
7.620349271690599835e+02,3.633978021635194847e-11,-2.082339428566893264e-08,2.346029994032660137e-06,3.669030376444077399e-04,-1.346524170001628905e-02,1.850902160956012121e+00
7.622265295914399985e+02,2.560982241114972600e-11,-1.432121099838042412e-08,1.041789623088537676e-06,4.607650408543271072e-04,-1.517472224417068354e-02,1.861142733350197975e+00
7.624181153385000016e+02,3.449415098194894859e-11,-2.022308319144851275e-08,2.472231077221660256e-06,3.102849016498640099e-04,-8.986802543634786825e-03,1.820449262907975596e+00
7.626096844102399928e+02,4.468722921344688024e-11,-2.659988693527545667e-08,3.842032430675571377e-06,1.995422917213215323e-04,-6.611985449700189324e-03,1.804652926092406018e+00
7.628012368066599720e+02,3.767226218077226232e-11,-2.245442335523275337e-08,2.990356232967132307e-06,2.715356662055739374e-04,-9.370412172683190502e-03,1.882931625686190547e+00
7.629927725277600530e+02,3.305636655037228102e-11,-1.872104216384075201e-08,1.948671372152486252e-06,3.936118346896958701e-04,-1.553691899628185068e-02,2.000083885013214324e+00
7.631842915735401220e+02,4.260907928446347735e-11,-2.434303654370763963e-08,3.007287854704394480e-06,3.320480617839446490e-04,-1.581355509005593837e-02,2.024681456891852083e+00
7.633757939439999518e+02,3.148741544813042171e-11,-1.727583119236360865e-08,1.484457869402057839e-06,4.617149371506348767e-04,-2.008236538421729819e-02,2.090317220072236193e+00
7.635672796391399970e+02,2.888490506711695255e-11,-1.547509551388457757e-08,9.607731788360247818e-07,5.289017812600926675e-04,-2.256430119247144345e-02,2.048696932835382789e+00
7.637587486589600303e+02,2.760449776577203416e-11,-1.543605947757296720e-08,1.221749005087206789e-06,4.666875353465761234e-04,-1.837676594587308448e-02,1.968495407839295330e+00
7.639502010034600517e+02,2.535310747712704946e-11,-1.445932374164851366e-08,1.151158235426499825e-06,4.546595406063837675e-04,-1.725723046114202228e-02,1.944536930750405679e+00
7.641416366726399474e+02,3.843655760789946033e-11,-2.342943064089917032e-08,3.279019443375472534e-06,2.455891721803624660e-04,-9.107443140604314438e-03,1.856080327619235915e+00
7.643330556665000586e+02,3.281993910069011085e-11,-1.943333725838309684e-08,2.257976684663627803e-06,3.566958989738598434e-04,-1.391463025821703010e-02,1.892399864146130151e+00
7.645244579850400442e+02,3.141668404021546319e-12,-6.356040910447894753e-10,-1.848367793575359956e-06,7.137670135524311213e-04,-2.413074306184131643e-02,1.879329130626484101e+00
7.647158436282600178e+02,2.045711469090666595e-11,-1.222893062867767940e-08,9.536405270486647038e-07,4.243244759627342439e-04,-1.289309945364431297e-02,1.829348769360585436e+00
7.649072125961600932e+02,3.622950987684588212e-11,-2.249430300945464802e-08,3.257877176044177824e-06,2.185276749912757265e-04,-7.130484265157496088e-03,1.876270542163052779e+00
7.650985648887400430e+02,5.618215856966859777e-11,-3.480162808596820286e-08,5.866254608825419780e-06,-3.445486148091417222e-07,-1.234567950076534588e-03,1.905668993166948599e+00
7.652899005059999809e+02,4.834985361384982030e-11,-2.847021472162410936e-08,4.087765609316172129e-06,2.088769449011394124e-04,-1.123709473623579584e-02,2.015101335556453321e+00
7.654812194479400205e+02,3.192365032680800778e-11,-1.719376431154449753e-08,1.353459888841638421e-06,4.795884470791911356e-04,-2.023676551572978211e-02,2.044016313113950378e+00
7.656725217145599345e+02,2.502370097809835952e-11,-1.162988881564035240e-08,-2.829718206763781322e-07,6.912909706608546482e-04,-3.067729904495405599e-02,2.071808770932514143e+00
7.658638073058599502e+02,3.617802886924876026e-11,-1.802782562296286305e-08,1.004596900037470898e-06,5.800648205212658760e-04,-2.645816458643654792e-02,2.011569069271025079e+00
7.660550762218400678e+02,3.901817705612677571e-11,-2.023009593602073349e-08,1.645985397363907022e-06,5.000687864828184297e-04,-2.243888619970803300e-02,1.933925880550227960e+00
7.662463284625000597e+02,2.701733633046543148e-11,-1.238210443803096356e-08,-2.158876930641922649e-07,6.927599846769449477e-04,-2.991059279971582455e-02,1.956009474703841899e+00
7.664375640278399260e+02,2.842101169242702220e-11,-1.449209446605884090e-08,6.030233316356921080e-07,5.728426052128458238e-04,-2.350993741397093897e-02,1.860542149731767791e+00
7.666287829178600077e+02,3.452437123936372612e-11,-1.828583291475345487e-08,1.465064501646208463e-06,4.821785964680472530e-04,-1.900378602682923496e-02,1.784301313225753916e+00
7.668199851325600775e+02,3.149144087228265823e-11,-1.636637147939632730e-08,1.086291361773998572e-06,5.054868020536385431e-04,-1.923167454848433502e-02,1.802894203801329365e+00
7.670111706719400217e+02,3.051496601459156667e-11,-1.596635743341142994e-08,9.952363772939913154e-07,5.243079694874915953e-04,-2.088644355840633959e-02,1.821132039379590672e+00
7.672023395359999540e+02,4.623322955879122045e-11,-2.611666038516967978e-08,3.329833585213327406e-06,2.963158467381722650e-04,-1.208548949364175382e-02,1.730391829972142803e+00
7.673934917247401017e+02,4.719670620162608943e-11,-2.579627844420664381e-08,3.002277548318422886e-06,3.541446369441617233e-04,-1.532708182045178918e-02,1.773542710852078708e+00
